Zone,cluster,NewCap,unnamed: 0,net_cluster,region,tech,case,resource,zone,endcap,endenergycap,endchargecap,newcap,retcap,newenergycap,retenergycap,newchargecap,retchargecap,iter,resource_type,policy,cpa_id,lcoe,area,latitude,longitude,interconnect_annuity,state,m_landcover,m_primefarmland,exfacil,plfacil,m_hmi,m_popden,cpa_mw,name,cluster
6.0,5,0.0002197697120707,131471,5,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_5,4,593.7999985,0,0,593.7999985,0,0,0,0,0,5,Onshore_Wind,1,71759,61.458164,52.75000057,43.31995577,-75.02037008,13884.647,New York,41.0,1.0,0.0,0.0,0.230046393,3.327014218,14.2425,Onshore_WindNY_Z_C&E5_5,5
6.0,6,0.0001785955550189,135822,6,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_6,4,935.3999951,0,0,935.3999951,0,0,0,0,0,5,Onshore_Wind,1,71532,54.350464,40.24999893,43.38968113,-76.02894435,9952.885,New York,41.0,1.0,0.0,0.0,0.304935912,7.931677019,5.43375,Onshore_WindNY_Z_C&E6_5,6
7.0,1,0.000124854282635,9710,1,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_1,4,857.8999946,0,0,857.8999946,0,0,0,0,0,3,Onshore_Wind,1,71559,45.434727,55.74999985,43.53275915,-75.46780561,11932.202,New York,41.0,1.0,0.0,0.0,0.329781653,2.66367713,30.105,Onshore_WindNY_Z_C&E1_3,1
7.0,2,9.508340015150924e-05,62378,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_5,2
7.0,3,8.749529757547196e-05,110319,3,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_3,4,626.3,0,0,626.3,0,0,0,0,0,5,Onshore_Wind,1,71557,51.466095,69.99999989,43.56775952,-75.75567848,12168.926,New York,41.0,0.0,0.0,0.0,0.137839165,1.05,37.8,Onshore_WindNY_Z_C&E3_5,3
7.0,4,8.565908381391803e-05,124997,4,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_4,4,947.0,0,0,947.0,0,0,0,0,0,3,Onshore_Wind,1,72092,46.822674,18.75000066,42.50716989,-75.1557572,15986.89,New York,41.0,0.0,0.0,0.0,0.259815811,9.12,2.53125,Onshore_WindNY_Z_C&E4_3,4
7.0,5,6.35865617795769e-05,131471,5,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_5,4,593.7999985,0,0,593.7999985,0,0,0,0,0,5,Onshore_Wind,1,71759,61.458164,52.75000057,43.31995577,-75.02037008,13884.647,New York,41.0,1.0,0.0,0.0,0.230046393,3.327014218,14.2425,Onshore_WindNY_Z_C&E5_5,5
7.0,6,7.797113823665174e-05,135822,6,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_6,4,935.3999951,0,0,935.3999951,0,0,0,0,0,5,Onshore_Wind,1,71532,54.350464,40.24999893,43.38968113,-76.02894435,9952.885,New York,41.0,1.0,0.0,0.0,0.304935912,7.931677019,5.43375,Onshore_WindNY_Z_C&E6_5,6
9.0,1,0.0001108613814625,9710,1,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_1,4,857.8999946,0,0,857.8999946,0,0,0,0,0,3,Onshore_Wind,1,71559,45.434727,55.74999985,43.53275915,-75.46780561,11932.202,New York,41.0,1.0,0.0,0.0,0.329781653,2.66367713,30.105,Onshore_WindNY_Z_C&E1_3,1
10.0,1,0.0001500452428334,9710,1,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_1,4,857.8999946,0,0,857.8999946,0,0,0,0,0,3,Onshore_Wind,1,71559,45.434727,55.74999985,43.53275915,-75.46780561,11932.202,New York,41.0,1.0,0.0,0.0,0.329781653,2.66367713,30.105,Onshore_WindNY_Z_C&E1_3,1
10.0,2,0.0001664286337769,62378,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_5,2
10.0,3,0.0001194836995256,110319,3,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_3,4,626.3,0,0,626.3,0,0,0,0,0,5,Onshore_Wind,1,71557,51.466095,69.99999989,43.56775952,-75.75567848,12168.926,New York,41.0,0.0,0.0,0.0,0.137839165,1.05,37.8,Onshore_WindNY_Z_C&E3_5,3
10.0,4,0.0001226271139286,124997,4,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_4,4,947.0,0,0,947.0,0,0,0,0,0,3,Onshore_Wind,1,72092,46.822674,18.75000066,42.50716989,-75.1557572,15986.89,New York,41.0,0.0,0.0,0.0,0.259815811,9.12,2.53125,Onshore_WindNY_Z_C&E4_3,4
10.0,5,0.0001052548735279,131471,5,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_5,4,593.7999985,0,0,593.7999985,0,0,0,0,0,5,Onshore_Wind,1,71759,61.458164,52.75000057,43.31995577,-75.02037008,13884.647,New York,41.0,1.0,0.0,0.0,0.230046393,3.327014218,14.2425,Onshore_WindNY_Z_C&E5_5,5
10.0,6,9.43858390693176e-05,135822,6,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_6,4,935.3999951,0,0,935.3999951,0,0,0,0,0,5,Onshore_Wind,1,71532,54.350464,40.24999893,43.38968113,-76.02894435,9952.885,New York,41.0,1.0,0.0,0.0,0.304935912,7.931677019,5.43375,Onshore_WindNY_Z_C&E6_5,6
11.0,1,0.0003914631761807,9710,1,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_1,4,857.8999946,0,0,857.8999946,0,0,0,0,0,3,Onshore_Wind,1,71559,45.434727,55.74999985,43.53275915,-75.46780561,11932.202,New York,41.0,1.0,0.0,0.0,0.329781653,2.66367713,30.105,Onshore_WindNY_Z_C&E1_3,1
11.0,2,39322.31965650358,62378,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,63183,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,62833,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,62623,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,64360,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,72114,41.97906,45.50000014,42.85557458,-75.3600095,10784.156,New York,41.0,1.0,0.0,0.0,0.361638559,4.703296703,12.285,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,62625,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,71574,42.18171,19.75000002,43.70752705,-75.51188532,15289.347,New York,41.0,0.0,1.0,0.0,0.282060738,0.670886076,31.995,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,64362,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,71574,42.18171,19.75000002,43.70752705,-75.51188532,15289.347,New York,41.0,0.0,1.0,0.0,0.282060738,0.670886076,31.995,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,62835,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,71574,42.18171,19.75000002,43.70752705,-75.51188532,15289.347,New York,41.0,0.0,1.0,0.0,0.282060738,0.670886076,31.995,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,62380,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,71574,42.18171,19.75000002,43.70752705,-75.51188532,15289.347,New York,41.0,0.0,1.0,0.0,0.282060738,0.670886076,31.995,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,63185,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,71574,42.18171,19.75000002,43.70752705,-75.51188532,15289.347,New York,41.0,0.0,1.0,0.0,0.282060738,0.670886076,31.995,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,64366,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,72021,42.49412,50.7500009,42.82882638,-75.67515424,7784.0054,New York,41.0,1.0,0.0,0.0,0.488381604,6.926108374,6.8512497,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,63189,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,72021,42.49412,50.7500009,42.82882638,-75.67515424,7784.0054,New York,41.0,1.0,0.0,0.0,0.488381604,6.926108374,6.8512497,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,62629,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,72021,42.49412,50.7500009,42.82882638,-75.67515424,7784.0054,New York,41.0,1.0,0.0,0.0,0.488381604,6.926108374,6.8512497,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,62384,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72021,42.49412,50.7500009,42.82882638,-75.67515424,7784.0054,New York,41.0,1.0,0.0,0.0,0.488381604,6.926108374,6.8512497,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,62839,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,72021,42.49412,50.7500009,42.82882638,-75.67515424,7784.0054,New York,41.0,1.0,0.0,0.0,0.488381604,6.926108374,6.8512497,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,62840,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,72302,42.5317,73.50000035,42.79258338,-76.37900726,6147.987,New York,82.0,1.0,0.0,0.0,0.545617002,6.353741497,9.9225,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,64367,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,72302,42.5317,73.50000035,42.79258338,-76.37900726,6147.987,New York,82.0,1.0,0.0,0.0,0.545617002,6.353741497,9.9225,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,62630,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,72302,42.5317,73.50000035,42.79258338,-76.37900726,6147.987,New York,82.0,1.0,0.0,0.0,0.545617002,6.353741497,9.9225,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,62385,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72302,42.5317,73.50000035,42.79258338,-76.37900726,6147.987,New York,82.0,1.0,0.0,0.0,0.545617002,6.353741497,9.9225,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,63190,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,72302,42.5317,73.50000035,42.79258338,-76.37900726,6147.987,New York,82.0,1.0,0.0,0.0,0.545617002,6.353741497,9.9225,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,64372,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,72126,43.14086,33.0,42.92249849,-75.33550803,10103.024,New York,41.0,1.0,0.0,0.0,0.475029791,3.984848485,8.91,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,62390,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72126,43.14086,33.0,42.92249849,-75.33550803,10103.024,New York,41.0,1.0,0.0,0.0,0.475029791,3.984848485,8.91,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,63195,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,72126,43.14086,33.0,42.92249849,-75.33550803,10103.024,New York,41.0,1.0,0.0,0.0,0.475029791,3.984848485,8.91,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,62635,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,72126,43.14086,33.0,42.92249849,-75.33550803,10103.024,New York,41.0,1.0,0.0,0.0,0.475029791,3.984848485,8.91,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,62845,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,72126,43.14086,33.0,42.92249849,-75.33550803,10103.024,New York,41.0,1.0,0.0,0.0,0.475029791,3.984848485,8.91,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,64376,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,71567,43.841877,63.75000077,43.60558968,-75.45989009,13936.775,New York,41.0,0.0,0.0,0.0,0.304151113,5.619607843,8.60625,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,63199,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,71567,43.841877,63.75000077,43.60558968,-75.45989009,13936.775,New York,41.0,0.0,0.0,0.0,0.304151113,5.619607843,8.60625,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,62394,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,71567,43.841877,63.75000077,43.60558968,-75.45989009,13936.775,New York,41.0,0.0,0.0,0.0,0.304151113,5.619607843,8.60625,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,62639,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,71567,43.841877,63.75000077,43.60558968,-75.45989009,13936.775,New York,41.0,0.0,0.0,0.0,0.304151113,5.619607843,8.60625,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,62849,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,71567,43.841877,63.75000077,43.60558968,-75.45989009,13936.775,New York,41.0,0.0,0.0,0.0,0.304151113,5.619607843,8.60625,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,62640,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,72082,44.26497,60.25000056,42.40588857,-75.30317007,16198.945,New York,41.0,1.0,0.0,0.0,0.259992749,5.580912863,8.13375,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,63200,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,72082,44.26497,60.25000056,42.40588857,-75.30317007,16198.945,New York,41.0,1.0,0.0,0.0,0.259992749,5.580912863,8.13375,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,62850,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,72082,44.26497,60.25000056,42.40588857,-75.30317007,16198.945,New York,41.0,1.0,0.0,0.0,0.259992749,5.580912863,8.13375,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,64377,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,72082,44.26497,60.25000056,42.40588857,-75.30317007,16198.945,New York,41.0,1.0,0.0,0.0,0.259992749,5.580912863,8.13375,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,62395,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,72082,44.26497,60.25000056,42.40588857,-75.30317007,16198.945,New York,41.0,1.0,0.0,0.0,0.259992749,5.580912863,8.13375,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,62643,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,71581,45.260098,23.24999933,43.80370798,-75.67886476,16938.416,New York,41.0,1.0,1.0,0.0,0.28286458,2.247311828,12.555,Onshore_WindNY_Z_C&E2_9,2
11.0,2,39322.31965650358,62853,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,71581,45.260098,23.24999933,43.80370798,-75.67886476,16938.416,New York,41.0,1.0,1.0,0.0,0.28286458,2.247311828,12.555,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,62398,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,71581,45.260098,23.24999933,43.80370798,-75.67886476,16938.416,New York,41.0,1.0,1.0,0.0,0.28286458,2.247311828,12.555,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,64380,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,71581,45.260098,23.24999933,43.80370798,-75.67886476,16938.416,New York,41.0,1.0,1.0,0.0,0.28286458,2.247311828,12.555,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,63203,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,71581,45.260098,23.24999933,43.80370798,-75.67886476,16938.416,New York,41.0,1.0,1.0,0.0,0.28286458,2.247311828,12.555,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,63205,2,NY_Z_C&E,Onshore_Wind,0.1_11,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,4,Onshore_Wind,1,71470,45.80019,34.74999996,43.55342399,-74.86885014,20741.902,New York,41.0,0.0,0.0,0.0,0.025194274,0.0,56.295,Onshore_WindNY_Z_C&E2_4,2
11.0,2,39322.31965650358,62400,2,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000001,0,0,699.3000001,0,0,0,0,0,5,Onshore_Wind,1,71470,45.80019,34.74999996,43.55342399,-74.86885014,20741.902,New York,41.0,0.0,0.0,0.0,0.025194274,0.0,56.295,Onshore_WindNY_Z_C&E2_5,2
11.0,2,39322.31965650358,62855,2,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3000002,0,0,699.3000002,0,0,0,0,0,3,Onshore_Wind,1,71470,45.80019,34.74999996,43.55342399,-74.86885014,20741.902,New York,41.0,0.0,0.0,0.0,0.025194274,0.0,56.295,Onshore_WindNY_Z_C&E2_3,2
11.0,2,39322.31965650358,64382,2,NY_Z_C&E,Onshore_Wind,0.1_1,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.2999997,0,0,699.2999997,0,0,0,0,0,1,Onshore_Wind,1,71470,45.80019,34.74999996,43.55342399,-74.86885014,20741.902,New York,41.0,0.0,0.0,0.0,0.025194274,0.0,56.295,Onshore_WindNY_Z_C&E2_1,2
11.0,2,39322.31965650358,62645,2,NY_Z_C&E,Onshore_Wind,0.1_16,NY_Z_C&E_landbasedwind_class1_moderate_2,4,699.3,0,0,699.3,0,0,0,0,0,9,Onshore_Wind,1,71470,45.80019,34.74999996,43.55342399,-74.86885014,20741.902,New York,41.0,0.0,0.0,0.0,0.025194274,0.0,56.295,Onshore_WindNY_Z_C&E2_9,2
11.0,3,0.0002229615256783,110319,3,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_3,4,626.3,0,0,626.3,0,0,0,0,0,5,Onshore_Wind,1,71557,51.466095,69.99999989,43.56775952,-75.75567848,12168.926,New York,41.0,0.0,0.0,0.0,0.137839165,1.05,37.8,Onshore_WindNY_Z_C&E3_5,3
11.0,4,0.0005775223873227,124997,4,NY_Z_C&E,Onshore_Wind,0.1_100,NY_Z_C&E_landbasedwind_class1_moderate_4,4,947.0,0,0,947.0,0,0,0,0,0,3,Onshore_Wind,1,72092,46.822674,18.75000066,42.50716989,-75.1557572,15986.89,New York,41.0,0.0,0.0,0.0,0.259815811,9.12,2.53125,Onshore_WindNY_Z_C&E4_3,4
11.0,5,0.000123087774576,131471,5,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_5,4,593.7999985,0,0,593.7999985,0,0,0,0,0,5,Onshore_Wind,1,71759,61.458164,52.75000057,43.31995577,-75.02037008,13884.647,New York,41.0,1.0,0.0,0.0,0.230046393,3.327014218,14.2425,Onshore_WindNY_Z_C&E5_5,5
11.0,6,0.0001544909601263,135822,6,NY_Z_C&E,Onshore_Wind,0.1_12,NY_Z_C&E_landbasedwind_class1_moderate_6,4,935.3999951,0,0,935.3999951,0,0,0,0,0,5,Onshore_Wind,1,71532,54.350464,40.24999893,43.38968113,-76.02894435,9952.885,New York,41.0,1.0,0.0,0.0,0.304935912,7.931677019,5.43375,Onshore_WindNY_Z_C&E6_5,6
